Nbmonth,NbHour,Temp,State,Degree
3,7,06:51,Overcast.,-3
3,8,07:51,Mostly cloudy.,-2
3,9,08:51,Overcast.,-1
3,10,09:51,Overcast.,-1
3,11,10:51,Mostly cloudy.,-1
3,12,11:51,Mostly cloudy.,-1
3,13,13:00,Light snow. Mostly cloudy.,-2
3,14,13:51,Heavy snow. Ice fog.,-3
3,15,14:51,Snow. Overcast.,-3
3,16,15:51,Snow. More clouds than sun.,-3
3,17,16:51,Snow. Low clouds.,-3
3,18,17:51,Light snow. Ice fog.,-3
3,19,18:51,Light snow. Overcast.,-2
3,20,20:02,Light snow. Mostly cloudy.,-2
3,21,20:51,Overcast.,-3
3,22,21:51,Light snow. Overcast.,-2
3,23,22:51,Overcast.,-2
3,24,23:51,Overcast.,-2
3,1,"00:51Mon, 2 Mar",Mostly cloudy.,-2
3,2,01:51,Low clouds.,-2
3,3,02:51,Overcast.,-1
3,4,03:51,Mostly cloudy.,-1
3,5,04:51,Overcast.,-1
3,6,05:51,Overcast.,-1
3,7,06:51,Overcast.,0
3,8,07:51,Mostly cloudy.,1
3,9,08:51,Overcast.,1
3,10,09:51,Passing clouds.,2
3,11,10:51,More clouds than sun.,1
3,12,11:51,Sunny.,2
3,13,12:51,Sunny.,2
3,14,13:51,Sunny.,3
3,15,14:51,Sunny.,3
3,16,15:51,Sunny.,3
3,17,16:51,Sunny.,3
3,18,17:51,Clear.,2
3,19,18:51,Clear.,2
3,20,19:51,Clear.,1
3,21,20:51,Clear.,0
3,22,21:51,Clear.,-1
3,23,22:51,Clear.,-2
3,24,23:51,Clear.,-3
3,1,"00:51Tue, 3 Mar",Clear.,-3
3,2,01:51,Clear.,-3
3,3,02:51,Clear.,-4
3,4,03:51,Clear.,-4
3,5,04:51,Clear.,-4
3,6,05:51,Clear.,-5
3,7,06:51,Sunny.,-4
3,8,07:51,Sunny.,-4
3,9,08:51,Sunny.,-3
3,10,09:51,Sunny.,-1
3,11,10:51,Sunny.,-1
3,12,11:51,Passing clouds.,-1
3,13,12:51,More clouds than sun.,-1
3,14,13:51,Overcast.,-1
3,15,14:51,Mostly cloudy.,-1
3,16,15:51,Snow. Cloudy.,-1
3,17,16:51,Heavy snow. Ice fog.,-2
3,18,17:51,Light snow. Mostly cloudy.,-1
3,19,18:51,Light snow. Ice fog.,-1
3,20,19:51,Light freezing rain. Fog.,1
3,21,20:51,Light rain. Fog.,1
3,22,21:51,Light rain. Fog.,2
3,23,22:51,Light rain. Fog.,2
3,24,23:51,Mostly cloudy.,2
3,1,"00:51Wed, 4 Mar",Low clouds.,2
3,2,01:51,Low clouds.,2
3,3,02:51,Low clouds.,2
3,4,03:51,Overcast.,2
3,5,04:04,Low clouds.,2
3,6,04:51,Overcast.,2
3,7,05:51,Light rain. Fog.,2
3,8,06:51,Fog.,2
3,9,07:51,Fog.,2
3,10,08:51,Fog.,3
3,11,09:51,Overcast.,6
3,12,10:51,Overcast.,6
3,13,11:51,Cloudy.,6
3,14,12:51,Mostly cloudy.,7
3,15,13:51,Broken clouds.,7
3,16,14:51,Broken clouds.,7
3,17,15:51,Mostly cloudy.,7
3,18,16:51,Overcast.,6
3,19,17:51,Mostly cloudy.,6
3,20,18:51,Overcast.,6
3,21,19:51,Overcast.,6
3,22,20:51,Light rain. Fog.,6
3,23,21:51,Light rain. Fog.,6
3,24,22:51,Light rain. Fog.,5
3,25,23:51,Light rain. Fog.,4
3,1,"00:51Thu, 5 Mar",Light rain. Fog.,4
3,2,01:51,Light rain. Fog.,3
3,3,02:51,Light rain. Fog.,2
3,4,03:51,Light snow. Fog.,1
3,5,04:51,Light snow. Ice fog.,0
3,6,05:51,Light snow. Ice fog.,0
3,7,06:03,Light snow. Ice fog.,0
3,8,06:59,Light snow. Ice fog.,-1
3,9,08:00,Snow. Ice fog.,-1
3,10,08:51,Snow. Ice fog.,-2
3,11,09:51,Snow. Ice fog.,-3
3,12,10:51,Snow. Ice fog.,-3
3,13,11:51,Snow. Ice fog.,-5
3,14,12:51,Snow. Ice fog.,-7
3,15,13:51,Light snow. Ice fog.,-7
3,16,15:00,Light snow. Mostly cloudy.,-6
3,17,15:51,Snow. Ice fog.,-7
3,18,16:51,Snow. Ice fog.,-7
3,19,17:56,Light snow. Ice fog.,-7
3,20,18:51,Overcast.,-6
3,21,19:51,Mostly cloudy.,-6
3,22,20:51,Overcast.,-6
3,23,21:51,Haze.,-6
3,24,22:51,Passing clouds.,-7
3,25,23:51,Clear.,-7
3,1,"00:51Fri, 6 Mar",Cold.,-8
3,2,01:51,Clear.,-9
3,3,02:51,Clear.,-1
3,4,03:51,Clear.,-1
3,5,04:51,Clear.,-1
3,6,05:51,Clear.,-1
3,7,06:51,Sunny.,-1
3,8,07:51,Sunny.,-1
3,9,08:51,Sunny.,-9
3,10,09:51,Sunny.,-8
3,11,10:51,Sunny.,-7
3,12,11:51,Sunny.,-4
3,13,12:51,Sunny.,-5
3,14,13:51,Sunny.,-4
3,15,14:51,Sunny.,-4
3,16,15:51,Sunny.,-3
3,17,16:51,Sunny.,-3
3,18,17:51,Sunny.,-4
3,19,18:51,Clear.,-4
3,20,19:51,Clear.,-5
3,21,20:51,Clear.,-5
3,22,21:51,Clear.,-6
3,23,22:51,Clear.,-6
3,24,23:51,Clear.,-6
3,1,"00:51Sat, 7 Mar",Clear.,-7
3,2,01:51,Clear.,-7
3,3,02:51,Clear.,-7
3,4,03:51,Clear.,-7
3,5,04:51,Clear.,-7
3,6,05:51,Clear.,-8
3,7,06:51,Sunny.,-8
3,8,07:51,Sunny.,-7
3,9,08:51,Sunny.,-5
3,10,09:51,Sunny.,-4
3,11,10:51,Sunny.,-2
3,12,11:51,Sunny.,0
3,13,12:51,Sunny.,1
3,14,13:51,Partly sunny.,2
3,15,14:51,Overcast.,2
3,16,15:51,Partly sunny.,3
3,17,16:51,Mostly cloudy.,3
3,18,17:51,Passing clouds.,3
3,19,18:51,Broken clouds.,3
3,20,19:51,Clear.,3
3,21,20:51,Mostly cloudy.,3
3,22,21:51,Passing clouds.,3
3,23,22:51,Overcast.,3
3,24,23:51,Overcast.,3
3,1,"00:51Sun, 8 Mar",Overcast.,3
3,2,01:51,Overcast.,4
3,3,03:51,Partly cloudy.,3
3,4,04:51,Mostly cloudy.,4
3,5,05:51,Overcast.,4
3,6,06:51,Passing clouds.,3
3,7,07:51,Overcast.,3
3,8,08:51,Overcast.,4
3,9,09:51,Partly sunny.,5
3,10,10:51,Passing clouds.,6
3,11,11:51,Sunny.,9
3,12,12:51,Scattered clouds.,9
3,13,13:51,Overcast.,6
3,14,14:51,Partly sunny.,7
3,15,15:51,Partly sunny.,8
3,16,16:51,Scattered clouds.,7
3,17,17:51,Sunny.,8
3,18,18:51,Sunny.,8
3,19,19:51,Sunny.,7
3,20,20:51,Clear.,7
3,21,21:51,Clear.,7
3,22,22:51,Clear.,7
3,23,23:51,Clear.,6
3,1,"00:51Mon, 9 Mar",Clear.,6
3,2,01:51,Clear.,5
3,3,02:51,Clear.,5
3,4,03:51,Clear.,6
3,5,04:51,Mostly cloudy.,6
3,6,05:51,Overcast.,6
3,7,06:51,Light rain. Mostly cloudy.,6
3,8,07:51,Overcast.,6
3,9,08:51,Overcast.,7
3,10,09:51,Overcast.,7
3,11,10:51,Sunny.,8
3,12,11:51,Sunny.,9
3,13,12:51,Sunny.,1
3,14,13:51,Sunny.,1
3,15,14:51,Sunny.,1
3,16,15:51,Sunny.,1
3,17,16:51,Sunny.,1
3,18,17:51,Sunny.,1
3,19,18:51,Sunny.,1
3,20,19:51,Sunny.,1
3,21,20:51,Clear.,9
3,22,21:51,Clear.,9
3,23,22:51,Clear.,9
3,24,23:51,Clear.,9
3,1,"00:51Tue, 10 Mar",Clear.,8
3,2,01:51,Clear.,8
3,3,02:51,Clear.,8
3,4,03:51,Clear.,7
3,5,04:51,Clear.,6
3,6,05:51,Clear.,6
3,7,06:51,Clear.,5
3,8,07:51,Clear.,5
3,9,08:51,Sunny.,7
3,10,09:51,Sunny.,9
3,11,10:51,Sunny.,9
3,12,11:51,Sunny.,1
3,13,12:51,Sunny.,1
3,14,13:51,Sunny.,1
3,15,14:51,Partly sunny.,1
3,16,15:51,Overcast.,1
3,17,16:51,Light rain. Mostly cloudy.,1
3,18,18:03,Light rain. Mostly cloudy.,9
3,19,18:51,Light rain. Fog.,7
3,20,19:51,Light rain. Fog.,7
3,21,20:51,Light rain. Fog.,7
3,22,21:51,Rain. Fog.,7
3,23,22:51,Rain. Fog.,7
3,24,23:51,Light rain. Fog.,7
3,1,"00:51Wed, 11 Mar",Fog.,8
3,2,01:00,Fog.,8
3,3,01:51,Fog.,8
3,4,02:51,Fog.,7
3,5,03:01,Fog.,7
3,6,03:51,Fog.,7
3,7,04:51,Fog.,7
3,8,05:51,Fog.,7
3,9,06:51,Clear.,7
3,10,07:51,Passing clouds.,7
3,11,08:51,Partly sunny.,8
3,12,09:02,Scattered clouds.,8
3,13,09:51,Sunny.,8
3,14,10:51,Sunny.,9
3,15,11:51,Sunny.,1
3,16,12:51,Sunny.,1
3,17,13:51,Sunny.,1
3,18,14:51,Sunny.,1
3,19,15:51,Sunny.,1
3,20,16:51,Sunny.,1
3,21,17:51,Sunny.,1
3,22,18:51,Sunny.,1
3,23,19:51,Sunny.,1
3,24,20:51,Clear.,1
3,25,21:51,Clear.,1
3,26,22:51,Clear.,1
3,27,23:51,Clear.,9
3,1,"00:51Thu, 12 Mar",Clear.,8
3,2,01:51,Clear.,8
3,3,02:51,Clear.,7
3,4,03:51,Clear.,7
3,5,04:51,Clear.,6
3,6,05:51,Clear.,6
3,7,06:51,Clear.,6
3,8,07:51,Clear.,4
3,9,08:51,Sunny.,5
3,10,09:51,Sunny.,5
3,11,10:51,Sunny.,6
3,12,11:51,Sunny.,7
3,13,12:51,Sunny.,7
3,14,13:51,Sunny.,8
3,15,14:51,Sunny.,8
3,16,15:51,Sunny.,8
3,17,16:51,Sunny.,8
3,18,17:51,Sunny.,8
3,19,18:51,Sunny.,7
3,20,19:51,Sunny.,6
3,21,20:51,Clear.,5
3,22,21:51,Clear.,4
3,23,22:51,Clear.,4
3,24,23:51,Clear.,3
3,1,"00:51Fri, 13 Mar",Clear.,2
3,2,01:51,Clear.,2
3,3,02:51,Clear.,2
3,4,03:51,Clear.,1
3,5,04:51,Clear.,1
3,6,05:51,Clear.,0
3,7,06:51,Clear.,0
3,8,07:51,Clear.,0
3,9,08:51,Sunny.,2
3,10,09:51,Sunny.,3
3,11,10:51,Sunny.,3
3,12,11:51,Sunny.,5
3,13,12:51,Sunny.,6
3,14,13:51,Sunny.,5
3,15,14:51,Sunny.,5
3,16,15:51,Sunny.,6
3,17,16:51,Sunny.,5
3,18,17:51,Sunny.,4
3,19,18:51,Sunny.,4
3,20,19:51,Sunny.,4
3,21,20:51,Clear.,4
3,22,21:51,Clear.,4
3,23,22:51,Clear.,4
3,24,23:51,Passing clouds.,6
3,1,"00:51Sat, 14 Mar",Overcast.,6
3,2,01:51,Mostly cloudy.,6
3,3,02:51,Mostly cloudy.,6
3,4,03:51,Light rain. Overcast.,5
3,5,04:51,Light rain. Overcast.,5
3,6,05:51,Light rain. Fog.,4
3,7,06:51,Light rain. Fog.,6
3,8,07:51,Light rain. Fog.,6
3,9,08:51,Rain. Fog.,7
3,10,09:04,Light rain. Fog.,7
3,11,09:51,Light rain. Fog.,7
3,12,10:51,Light rain. Fog.,7
3,13,11:51,Light rain. Fog.,7
3,14,12:51,Light rain. Fog.,8
3,15,13:51,Fog.,8
3,16,14:51,Fog.,9
3,17,16:02,Mostly cloudy.,1
3,18,16:51,Light rain. Fog.,9
3,19,17:51,Overcast.,9
3,20,18:51,Mostly cloudy.,8
3,21,19:51,More clouds than sun.,8
3,22,20:51,Light rain. Fog.,8
3,23,21:51,Light rain. Fog.,7
3,24,22:51,Mostly cloudy.,7
3,25,23:51,Overcast.,7
3,1,"00:51Sun, 15 Mar",Passing clouds.,7
3,2,01:03,Passing clouds.,7
3,3,01:51,Passing clouds.,7
3,4,02:51,Passing clouds.,7
3,5,03:51,Overcast.,6
3,6,04:51,Overcast.,6
3,7,05:51,Mostly cloudy.,6
3,8,06:51,Overcast.,6
3,9,07:51,Overcast.,5
3,10,08:51,Overcast.,6
3,11,09:51,Overcast.,6
3,12,10:51,Overcast.,6
3,13,11:51,Overcast.,5
3,14,12:51,Overcast.,6
3,15,13:51,Mostly cloudy.,6
3,16,14:51,Overcast.,6
3,17,15:51,Overcast.,6
3,18,16:51,Overcast.,5
3,19,17:51,Overcast.,4
3,20,18:51,Overcast.,4
3,21,19:51,Broken clouds.,4
3,22,20:51,Overcast.,4
3,23,21:51,Passing clouds.,3
3,24,22:51,Overcast.,3
3,25,23:51,Clear.,3
3,1,"00:51Mon, 16 Mar",Passing clouds.,2
3,2,01:51,Overcast.,2
3,3,02:51,Passing clouds.,2
3,4,03:51,Clear.,2
3,5,04:51,Clear.,2
3,6,05:51,Clear.,2
3,7,06:51,Clear.,2
3,8,07:51,Clear.,2
3,9,08:51,Sunny.,3
3,10,09:51,Sunny.,3
3,11,10:51,Passing clouds.,4
3,12,11:51,Passing clouds.,5
3,13,12:51,Sunny.,6
3,14,13:51,Sunny.,7
3,15,14:51,Sunny.,9
3,16,15:51,Sunny.,1
3,17,16:51,Sunny.,1
3,18,17:51,Sunny.,1
3,19,18:51,Sunny.,9
3,20,19:51,Sunny.,9
3,21,20:51,Clear.,9
3,22,21:51,Clear.,1
3,23,22:51,Clear.,1
3,24,23:51,Passing clouds.,1
3,1,"00:51Tue, 17 Mar",Mostly cloudy.,1
3,2,01:51,Overcast.,1
3,3,02:51,Overcast.,1
3,4,03:51,Mostly cloudy.,9
3,5,04:51,Light rain. Mostly cloudy.,9
3,6,05:51,Mostly cloudy.,1
3,7,06:51,Overcast.,9
3,8,07:51,Light rain. Mostly cloudy.,9
3,9,08:51,Light rain. Overcast.,9
3,10,09:51,Partly sunny.,1
3,11,10:51,Scattered clouds.,1
3,12,11:51,Sunny.,1
3,13,12:51,Partly sunny.,1
3,14,13:51,Partly sunny.,1
3,15,14:51,Mostly cloudy.,1
3,16,15:51,Mostly cloudy.,1
3,17,16:51,Partly sunny.,9
3,18,17:51,Passing clouds.,7
3,19,18:51,Sunny.,5
3,20,19:51,Sunny.,3
3,21,20:51,Clear.,3
3,22,21:51,Clear.,2
3,23,22:51,Clear.,2
3,24,23:51,Clear.,1
3,1,"00:51Wed, 18 Mar",Passing clouds.,1
3,2,01:51,Overcast.,1
3,3,02:51,Passing clouds.,0
3,4,03:51,Clear.,0
3,5,04:51,Clear.,0
3,6,05:51,Clear.,-1
3,7,06:51,Clear.,-1
3,8,07:51,Passing clouds.,-1
3,9,08:51,Mostly cloudy.,-1
3,10,09:51,Mostly cloudy.,-1
3,11,10:51,Overcast.,0
3,12,11:51,Partly sunny.,1
3,13,12:51,Partly sunny.,2
3,14,13:51,Partly sunny.,2
3,15,14:51,Overcast.,2
3,16,15:51,Partly sunny.,4
3,17,16:51,Partly sunny.,3
3,18,17:51,Sunny.,3
3,19,18:51,Sunny.,2
3,20,19:51,Sunny.,2
3,21,20:51,Clear.,1
3,22,21:51,Clear.,0
3,23,22:51,Clear.,-1
3,24,23:51,Clear.,-1
3,1,"00:51Thu, 19 Mar",Partly cloudy.,-1
3,2,01:51,Mostly cloudy.,-1
3,3,02:51,Clear.,-1
3,4,03:51,Clear.,-1
3,5,04:51,Clear.,-1
3,6,05:51,Clear.,-1
3,7,06:51,Clear.,-2
3,8,07:51,Clear.,-2
3,9,08:51,Sunny.,-1
3,10,09:51,Sunny.,-1
3,11,10:51,Sunny.,1
3,12,11:51,Sunny.,2
3,13,12:51,Sunny.,3
3,14,13:51,Sunny.,3
3,15,14:51,Sunny.,5
3,16,15:51,Sunny.,5
3,17,16:51,Sunny.,6
3,18,17:51,Sunny.,6
3,19,18:51,Sunny.,4
3,20,19:51,Sunny.,4
3,21,20:51,Clear.,4
3,22,21:51,Clear.,4
3,23,22:51,Clear.,3
3,24,23:51,Clear.,3
3,1,"00:51Fri, 20 Mar",Clear.,2
3,2,01:51,Clear.,2
3,3,02:51,Clear.,1
3,4,03:51,Clear.,2
3,5,04:51,Clear.,1
3,6,05:51,Clear.,1
3,7,06:51,Passing clouds.,1
3,8,07:51,Overcast.,1
3,9,08:51,Overcast.,1
3,10,09:51,Mostly cloudy.,2
3,11,10:51,Overcast.,3
3,12,11:51,Overcast.,3
3,13,12:51,Light snow. Cloudy.,2
3,14,13:51,Heavy snow. Mostly cloudy.,1
3,15,14:51,Snow. Fog.,0
3,16,15:51,Snow. Fog.,0
3,17,16:51,Snow. Ice fog.,-1
3,18,18:51,Snow. Ice fog.,-1
3,19,19:51,Light snow. Ice fog.,-1
3,20,20:51,Light snow. Ice fog.,-1
3,21,21:51,Light snow. Ice fog.,-1
3,22,22:51,Ice fog.,-2
3,23,23:51,Ice fog.,-2
3,1,"00:51Sat, 21 Mar",Ice fog.,-2
3,2,01:51,Ice fog.,-2
3,3,02:51,Ice fog.,-2
3,4,03:51,Ice fog.,-2
3,5,04:51,Ice fog.,-2
3,6,05:03,Ice fog.,-2
3,7,06:00,Ice fog.,-2
3,8,06:51,Ice fog.,-2
3,9,07:51,Ice fog.,-2
3,10,08:51,Ice fog.,-1
3,11,09:51,Overcast.,1
3,12,10:51,Passing clouds.,2
3,13,11:51,Sunny.,3
3,14,12:51,Mostly cloudy.,4
3,15,13:51,Overcast.,4
3,16,14:51,Overcast.,5
3,17,15:51,Overcast.,6
3,18,16:51,More clouds than sun.,6
3,19,17:51,Sunny.,7
3,20,18:51,Sunny.,7
3,21,19:51,Partly sunny.,7
3,22,20:51,Overcast.,8
3,23,21:51,Overcast.,8
3,24,22:51,Passing clouds.,8
3,25,23:51,Clear.,7
3,1,"00:51Sun, 22 Mar",Clear.,6
3,2,01:51,Clear.,6
3,3,02:51,Clear.,4
3,4,03:51,Passing clouds.,3
3,5,04:51,Clear.,3
3,6,05:51,Passing clouds.,2
3,7,06:51,Passing clouds.,1
3,8,07:51,Clear.,0
3,9,08:51,Sunny.,1
3,10,09:51,Sunny.,1
3,11,10:51,Sunny.,2
3,12,11:51,Sunny.,3
3,13,12:51,Sunny.,4
3,14,13:51,Sunny.,4
3,15,14:51,Sunny.,5
3,16,15:51,Sunny.,5
3,17,16:51,Sunny.,4
3,18,17:51,Sunny.,4
3,19,18:51,Sunny.,3
3,20,19:51,Sunny.,2
3,21,20:51,Clear.,1
3,22,21:51,Clear.,0
3,23,22:51,Clear.,-1
3,24,23:51,Clear.,-2
3,1,"00:51Mon, 23 Mar",Clear.,-2
3,2,01:51,Clear.,-3
3,3,02:51,Clear.,-3
3,4,03:51,Clear.,-4
3,5,04:51,Clear.,-4
3,6,05:51,Clear.,-4
3,7,06:51,Clear.,-5
3,8,07:51,Clear.,-5
3,9,08:51,Sunny.,-4
3,10,09:51,Sunny.,-3
3,11,10:51,Sunny.,-2
3,12,11:51,Sunny.,0
3,13,12:51,Sunny.,1
3,14,13:51,Sunny.,2
3,15,14:51,Sunny.,3
3,16,15:51,Sunny.,3
3,17,16:51,Sunny.,3
3,18,17:51,Sunny.,3
3,19,18:51,Sunny.,2
3,20,19:51,Sunny.,1
3,21,20:51,Clear.,1
3,22,21:51,Clear.,1
3,23,22:51,Clear.,0
3,24,23:51,Clear.,-1
3,1,"00:51Tue, 24 Mar",Passing clouds.,-1
3,2,01:51,Overcast.,-1
3,3,02:51,Overcast.,-1
3,4,03:51,Overcast.,-2
3,5,04:51,Overcast.,-2
3,6,05:51,Passing clouds.,-3
3,7,06:51,Clear.,-3
3,8,07:51,Passing clouds.,-3
3,9,08:51,Sunny.,-3
3,10,09:51,Sunny.,-1
3,11,10:51,Sunny.,0
3,12,11:51,Sunny.,1
3,13,12:51,Passing clouds.,2
3,14,13:51,Overcast.,4
3,15,14:51,Sunny.,6
3,16,15:51,Sunny.,6
3,17,16:51,Sunny.,7
3,18,17:51,Sunny.,7
3,19,18:51,Sunny.,6
3,20,19:51,Sunny.,5
3,21,20:51,Clear.,4
3,22,21:51,Clear.,4
3,23,22:51,Clear.,4
3,24,23:51,Clear.,3
3,1,"00:51Wed, 25 Mar",Clear.,3
3,2,01:51,Clear.,3
3,3,02:51,Clear.,2
3,4,03:51,Clear.,2
3,5,04:51,Clear.,2
3,6,05:51,Clear.,1
3,7,06:51,Clear.,2
3,8,07:51,Sunny.,2
3,9,08:51,Sunny.,4
3,10,09:51,Sunny.,7
3,11,10:51,Sunny.,8
3,12,11:51,Sunny.,8
3,13,12:51,Sunny.,8
3,14,13:51,Sunny.,7
3,15,14:51,Overcast.,6
3,16,15:51,Light rain. Mostly cloudy.,4
3,17,16:51,Overcast.,4
3,18,17:51,Overcast.,4
3,19,18:51,Overcast.,5
3,20,19:51,Light rain. Overcast.,5
3,21,21:01,Overcast.,5
3,22,21:51,Overcast.,6
3,23,22:51,Fog.,6
3,24,23:51,Fog.,6
3,1,"00:51Thu, 26 Mar",Fog.,6
3,2,01:51,Fog.,6
3,3,02:51,Fog.,6
3,4,03:51,Fog.,6
3,5,04:51,Mostly cloudy.,7
3,6,05:51,Fog.,7
3,7,06:51,Overcast.,8
3,8,07:51,Overcast.,8
3,9,08:51,Overcast.,8
3,10,09:51,Light rain. Overcast.,8
3,11,10:51,Overcast.,9
3,12,11:51,Low clouds.,9
3,13,12:04,Light rain. Fog.,9
3,14,13:02,Light rain. Fog.,1
3,15,14:01,Fog.,1
3,16,14:51,Fog.,1
3,17,15:51,Fog.,1
3,18,16:51,Fog.,1
3,19,17:51,Fog.,1
3,20,19:00,Broken clouds.,1
3,21,19:51,Mostly cloudy.,1
3,22,20:51,Mostly cloudy.,1
3,23,21:03,Mostly cloudy.,1
3,24,21:51,Light rain. Fog.,1
3,25,22:04,Rain. Fog.,1
3,26,22:51,Rain. Fog.,8
3,27,23:59,Light rain. Overcast.,7
3,1,"00:51Fri, 27 Mar",Light rain. Mostly cloudy.,6
3,2,01:51,Light rain. Overcast.,6
3,3,02:51,Mostly cloudy.,6
3,4,03:51,Light rain. Fog.,6
3,5,04:51,Light rain. Fog.,6
3,6,05:59,Light rain. Fog.,4
3,7,07:01,Light rain. Mostly cloudy.,4
3,8,07:51,Mostly cloudy.,4
3,9,08:51,Overcast.,4
3,10,09:51,Mostly cloudy.,4
3,11,10:51,Cloudy.,5
3,12,11:51,Overcast.,6
3,13,12:51,Overcast.,7
3,14,13:58,Mostly cloudy.,7
3,15,14:51,Overcast.,7
3,16,15:51,Overcast.,7
3,17,16:51,Overcast.,7
3,18,17:51,Overcast.,7
3,19,18:51,Overcast.,7
3,20,19:51,Overcast.,7
3,21,20:51,Overcast.,6
3,22,21:51,Overcast.,6
3,23,22:51,Overcast.,6
3,24,23:51,Overcast.,5
3,1,"00:51Sat, 28 Mar",Passing clouds.,4
3,2,01:51,Overcast.,4
3,3,02:51,Overcast.,3
3,4,03:51,Mostly cloudy.,3
3,5,04:51,Passing clouds.,2
3,6,05:51,Overcast.,2
3,7,06:51,Overcast.,2
3,8,07:51,Mostly cloudy.,1
3,9,08:51,Overcast.,1
3,10,09:51,Overcast.,1
3,11,10:51,Overcast.,1
3,12,11:51,Light snow. Overcast.,1
3,13,12:03,Light snow. More clouds than sun.,1
3,14,12:51,More clouds than sun.,1
3,15,13:51,Overcast.,3
3,16,14:51,Overcast.,3
3,17,15:51,More clouds than sun.,4
3,18,16:51,Overcast.,4
3,19,17:51,Mostly cloudy.,3
3,20,18:51,Mostly cloudy.,2
3,21,19:51,Overcast.,1
3,22,20:51,Mostly cloudy.,-1
3,23,21:51,Overcast.,-1
3,24,22:51,Overcast.,-2
3,25,23:51,Overcast.,-3
3,1,"00:51Sun, 29 Mar",Overcast.,-3
3,2,01:51,Mostly cloudy.,-3
3,3,02:51,Overcast.,-3
3,4,03:51,Mostly cloudy.,-3
3,5,04:51,Overcast.,-3
3,6,05:51,Overcast.,-3
3,7,06:51,Overcast.,-4
3,8,07:51,Overcast.,-3
3,9,08:51,Passing clouds.,-3
3,10,09:51,Sunny.,-1
3,11,10:51,Sunny.,1
3,12,11:51,Sunny.,3
3,13,12:51,Sunny.,4
3,14,13:51,Sunny.,4
3,15,14:51,Sunny.,7
3,16,15:51,Sunny.,7
3,17,16:51,Sunny.,7
3,18,17:51,Sunny.,8
3,19,18:51,Sunny.,7
3,20,19:51,Sunny.,7
3,21,20:51,Clear.,4
3,22,21:51,Clear.,6
3,23,22:51,Clear.,5
3,24,23:51,Clear.,4
3,1,"00:51Mon, 30 Mar",Clear.,4
3,2,01:51,Clear.,4
3,3,02:51,Passing clouds.,4
3,4,03:51,Passing clouds.,4
3,5,04:51,Mostly cloudy.,4
3,6,05:51,Mostly cloudy.,4
3,7,06:51,Light snow. Overcast.,2
3,8,07:51,Overcast.,4
3,9,08:51,Mostly cloudy.,3
3,10,09:51,Overcast.,4
3,11,10:51,Overcast.,4
3,12,11:51,Cloudy.,6
3,13,12:51,Sunny.,8
3,14,13:51,Scattered clouds.,1
